CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
75091.0,221,1,4.99,2,1,1,211,hibernating
75092.0,201,1,43.98,3,1,3,313,about to sleep
75093.0,221,1,52.081799999999994,2,1,4,214,hibernating
75094.0,148,2,36.2,3,4,3,343,loyal customers
75095.0,205,2,198.74,3,4,5,345,loyal customers
75096.0,167,2,18.46,3,4,2,342,loyal customers
75097.0,184,3,80.142,3,5,4,354,loyal customers
75098.0,221,1,7.5,2,1,1,211,hibernating
75099.0,221,1,38.0,2,1,3,213,hibernating
75100.0,221,1,21.630000000000003,2,1,3,213,hibernating
75101.0,221,1,21.0,2,1,3,213,hibernating
75102.0,221,1,265.0,2,1,5,215,hibernating
75103.0,221,1,4.4910000000000005,2,1,1,211,hibernating
75104.0,221,2,50.52,2,4,4,244,at risk
75105.0,221,1,14.183100000000001,2,1,2,212,hibernating
75107.0,220,2,142.2,2,4,4,244,at risk
75108.0,221,1,45.72,2,1,3,213,hibernating
75109.0,221,1,2.99,2,1,1,211,hibernating
75111.0,221,1,83.63,2,1,4,214,hibernating
75112.0,219,1,84.0,3,1,4,314,about to sleep
75113.0,221,1,119.691,2,1,4,214,hibernating
75114.0,221,1,111.807,2,1,4,214,hibernating
75115.0,221,1,210.93,2,1,5,215,hibernating
75117.0,221,4,373.5965,2,5,5,255,can't loose
75118.0,46,16,1918.4674,5,5,5,555,champions
75120.0,39,2,28.01,5,4,3,543,champions
75122.0,219,2,847.3499999999999,3,4,5,345,loyal customers
75124.0,221,4,478.8,2,5,5,255,can't loose
75125.0,133,1,61.748999999999995,4,1,4,414,promising
75127.0,220,1,23.48,2,1,3,213,hibernating
75128.0,221,1,29.0,2,1,3,213,hibernating
75130.0,221,1,14.98,2,1,2,212,hibernating
75131.0,220,1,33.56,2,1,3,213,hibernating
75132.0,220,4,1085.436,2,5,5,255,can't loose
75133.0,221,2,230.34599999999998,2,4,5,245,at risk
75135.0,221,1,13.096,2,1,2,212,hibernating
75137.0,221,4,478.8,2,5,5,255,can't loose
75138.0,221,1,267.9,2,1,5,215,hibernating
75140.0,183,2,38.15,3,4,3,343,loyal customers
75141.0,221,1,21.47,2,1,3,213,hibernating
75144.0,151,1,6.25,3,1,1,311,about to sleep
75146.0,221,1,119.7,2,1,4,214,hibernating
75147.0,221,1,48.544,2,1,3,213,hibernating
75148.0,221,1,17.959999999999997,2,1,2,212,hibernating
75149.0,221,1,18.97,2,1,2,212,hibernating
75150.0,220,1,259.55,2,1,5,215,hibernating
75153.0,221,1,2.09,2,1,1,211,hibernating
75154.0,221,1,92.205,2,1,4,214,hibernating
75155.0,221,1,5.08,2,1,1,211,hibernating
75156.0,221,3,259.038,2,5,5,255,can't loose
75157.0,221,1,51.43,2,1,4,214,hibernating
75158.0,221,1,6.99,2,1,1,211,hibernating
75159.0,218,1,6.0,3,1,1,311,about to sleep
75160.0,220,8,178.01,2,5,4,254,can't loose
75161.0,219,2,50.269999999999996,3,4,4,344,loyal customers
75162.0,119,1,17.87,4,1,2,412,promising
75164.0,221,1,29.8,2,1,3,213,hibernating
75165.0,220,5,647.9110000000001,2,5,5,255,can't loose
75166.0,221,1,20.96,2,1,3,213,hibernating
75167.0,221,1,17.47,2,1,2,212,hibernating
75168.0,221,4,396.82800000000003,2,5,5,255,can't loose
75169.0,221,1,106.97,2,1,4,214,hibernating
75170.0,221,1,2.99,2,1,1,211,hibernating
75171.0,221,1,4.99,2,1,1,211,hibernating
75174.0,221,1,129.9,2,1,4,214,hibernating
75175.0,221,1,168.24900000000002,2,1,4,214,hibernating
75176.0,84,4,46.9,5,5,3,553,champions
75177.0,221,4,266.274,2,5,5,255,can't loose
75178.0,221,1,4.49,2,1,1,211,hibernating
75179.0,7,4,611.7239999999999,5,5,5,555,champions
75180.0,208,2,41.28,3,4,3,343,loyal customers
75181.0,221,1,11.98,2,1,2,212,hibernating
75184.0,221,1,119.7,2,1,4,214,hibernating
75185.0,221,1,3.2,2,1,1,211,hibernating
75187.0,221,1,11.041500000000001,2,1,2,212,hibernating
75189.0,211,3,160.1375,3,5,4,354,loyal customers
75190.0,121,13,1868.838,4,5,5,455,loyal customers
75191.0,221,4,396.82800000000003,2,5,5,255,can't loose
75194.0,221,1,8.95,2,1,1,211,hibernating
75196.0,221,1,6.392,2,1,1,211,hibernating
75197.0,216,2,61.618,3,4,4,344,loyal customers
75199.0,221,1,218.75,2,1,5,215,hibernating
75203.0,216,4,148.48999999999998,3,5,4,354,loyal customers
75205.0,211,2,43.94,3,4,3,343,loyal customers
75207.0,221,1,8.690000000000001,2,1,1,211,hibernating
75208.0,221,1,26.874000000000002,2,1,3,213,hibernating
75209.0,221,1,37.04,2,1,3,213,hibernating
75210.0,221,1,13.48,2,1,2,212,hibernating
75211.0,221,1,30.19,2,1,3,213,hibernating
75214.0,221,1,9.99,2,1,1,211,hibernating
75216.0,42,1,3.99,5,1,1,511,new customers
75217.0,221,2,219.50099999999998,2,4,5,245,at risk
75218.0,221,1,355.4,2,1,5,215,hibernating
75219.0,221,1,10.98,2,1,2,212,hibernating
75220.0,213,2,21.98,3,4,3,343,loyal customers
75221.0,221,1,51.940000000000005,2,1,4,214,hibernating
75223.0,221,1,6.99,2,1,1,211,hibernating
75226.0,218,1,12.36,3,1,2,312,about to sleep
75227.0,221,1,81.0,2,1,4,214,hibernating
75229.0,221,1,284.99,2,1,5,215,hibernating
75230.0,221,1,98.1,2,1,4,214,hibernating
75232.0,221,1,7.9,2,1,1,211,hibernating
75233.0,221,1,11.8275,2,1,2,212,hibernating
75234.0,221,1,3.13,2,1,1,211,hibernating
75235.0,217,2,49.088699999999996,3,4,3,343,loyal customers
75236.0,221,1,29.98,2,1,3,213,hibernating
75237.0,221,2,136.74900000000002,2,4,4,244,at risk
75238.0,221,1,23.54,2,1,3,213,hibernating
75240.0,221,1,4.99,2,1,1,211,hibernating
75241.0,221,1,4.49,2,1,1,211,hibernating
75242.0,221,4,1060.0,2,5,5,255,can't loose
75243.0,221,1,65.205,2,1,4,214,hibernating
75245.0,126,4,357.72900000000004,4,5,5,455,loyal customers
75246.0,221,1,8.95,2,1,1,211,hibernating
75248.0,221,1,6.49,2,1,1,211,hibernating
75249.0,221,1,27.5,2,1,3,213,hibernating
75250.0,221,1,9.76,2,1,1,211,hibernating
75251.0,221,1,32.99,2,1,3,213,hibernating
75252.0,219,2,3.1839999999999997,3,4,1,341,loyal customers
75253.0,213,2,30.450000000000003,3,4,3,343,loyal customers
75254.0,220,7,164.102,2,5,4,254,can't loose
75255.0,221,1,16.48,2,1,2,212,hibernating
75256.0,219,1,7.904,3,1,1,311,about to sleep
75257.0,221,4,1060.0,2,5,5,255,can't loose
75258.0,221,1,197.94,2,1,5,215,hibernating
75259.0,218,2,45.252,3,4,3,343,loyal customers
75262.0,221,1,4.99,2,1,1,211,hibernating
75263.0,221,4,888.84,2,5,5,255,can't loose
75264.0,141,2,13.48,3,4,2,342,loyal customers
75265.0,219,3,76.72,3,5,4,354,loyal customers
75266.0,221,1,6.49,2,1,1,211,hibernating
75268.0,221,4,1060.0,2,5,5,255,can't loose
75269.0,221,1,7.99,2,1,1,211,hibernating
75270.0,202,2,94.93,3,4,4,344,loyal customers
75271.0,165,1,24.25,3,1,3,313,about to sleep
75273.0,221,1,518.95,2,1,5,215,hibernating
75274.0,173,1,11.98,3,1,2,312,about to sleep
75276.0,221,4,1060.0,2,5,5,255,can't loose
75277.0,219,1,177.69,3,1,4,314,about to sleep
75278.0,221,1,30.904,2,1,3,213,hibernating
75280.0,221,1,134.991,2,1,4,214,hibernating
75281.0,201,2,171.46,3,4,4,344,loyal customers
75282.0,198,1,7.49,3,1,1,311,about to sleep
75283.0,55,4,31.740000000000002,5,5,3,553,champions
75284.0,221,5,488.049,2,5,5,255,can't loose
75285.0,221,1,8.776,2,1,1,211,hibernating
75286.0,221,4,1060.0,2,5,5,255,can't loose
75287.0,217,4,103.21200000000002,3,5,4,354,loyal customers
75288.0,221,1,10.74,2,1,2,212,hibernating
75289.0,221,1,34.391999999999996,2,1,3,213,hibernating
75290.0,221,1,7.2,2,1,1,211,hibernating
75291.0,221,1,10.75,2,1,2,212,hibernating
75292.0,221,1,333.42,2,1,5,215,hibernating
75293.0,221,1,15.2,2,1,2,212,hibernating
75294.0,221,1,2.47,2,1,1,211,hibernating
75296.0,221,1,10.418800000000001,2,1,2,212,hibernating
75298.0,221,1,15.99,2,1,2,212,hibernating
75300.0,203,2,26.053,3,4,3,343,loyal customers
75301.0,221,1,4.99,2,1,1,211,hibernating
75302.0,221,3,795.0,2,5,5,255,can't loose
75304.0,221,1,33.723,2,1,3,213,hibernating
75306.0,221,1,12.379999999999999,2,1,2,212,hibernating
75308.0,221,2,62.001,2,4,4,244,at risk
75309.0,221,1,9.587200000000001,2,1,1,211,hibernating
75310.0,221,1,258.99,2,1,5,215,hibernating
75311.0,221,1,30.54,2,1,3,213,hibernating
75312.0,221,1,10.15,2,1,2,212,hibernating
75313.0,221,1,10.0,2,1,2,212,hibernating
75314.0,98,3,167.39999999999998,4,5,4,454,loyal customers
75315.0,216,4,169.6375,3,5,4,354,loyal customers
75316.0,221,2,15.98,2,4,2,242,at risk
75317.0,221,1,5.49,2,1,1,211,hibernating
75318.0,221,4,1060.0,2,5,5,255,can't loose
75319.0,221,1,59.78,2,1,4,214,hibernating
75320.0,221,1,10.11,2,1,2,212,hibernating
75321.0,221,1,17.98,2,1,2,212,hibernating
75322.0,221,1,7.99,2,1,1,211,hibernating
75323.0,221,1,5.99,2,1,1,211,hibernating
75329.0,221,1,21.14,2,1,3,213,hibernating
75332.0,221,1,44.99,2,1,3,213,hibernating
75334.0,221,1,17.872,2,1,2,212,hibernating
75335.0,136,2,14.190000000000001,3,4,2,342,loyal customers
75336.0,221,2,14.76,2,4,2,242,at risk
75337.0,221,1,249.57,2,1,5,215,hibernating
75339.0,221,1,211.34,2,1,5,215,hibernating
75341.0,221,1,1.98,2,1,1,211,hibernating
75342.0,221,2,530.0,2,4,5,245,at risk
75343.0,219,1,98.94,3,1,4,314,about to sleep
75344.0,221,2,44.46,2,4,3,243,at risk
75345.0,221,1,4.824,2,1,1,211,hibernating
75347.0,186,2,21.53,3,4,3,343,loyal customers
75348.0,221,1,9.99,2,1,1,211,hibernating
75349.0,221,1,23.991999999999997,2,1,3,213,hibernating
75350.0,221,1,36.5075,2,1,3,213,hibernating
75352.0,221,1,9.99,2,1,1,211,hibernating
75356.0,221,4,1060.0,2,5,5,255,can't loose
75357.0,221,1,700.31,2,1,5,215,hibernating
75358.0,221,1,3.0,2,1,1,211,hibernating
75360.0,221,1,18.08,2,1,2,212,hibernating
75361.0,220,2,149.31,2,4,4,244,at risk
75364.0,221,1,11.972000000000001,2,1,2,212,hibernating
75365.0,221,2,530.0,2,4,5,245,at risk
75366.0,216,1,154.98,3,1,4,314,about to sleep
75367.0,97,2,53.230000000000004,4,4,4,444,loyal customers
75368.0,221,1,19.008,2,1,2,212,hibernating
75369.0,221,1,4.49,2,1,1,211,hibernating
75370.0,221,1,4.49,2,1,1,211,hibernating
75371.0,107,12,3901.7259999999997,4,5,5,455,loyal customers
75372.0,221,1,9.99,2,1,1,211,hibernating
75373.0,221,1,51.876000000000005,2,1,4,214,hibernating
75374.0,220,1,102.89,2,1,4,214,hibernating
75376.0,221,1,6.49,2,1,1,211,hibernating
75377.0,165,2,40.7025,3,4,3,343,loyal customers
75379.0,220,2,32.049,2,4,3,243,at risk
75380.0,221,1,8.98,2,1,1,211,hibernating
75383.0,216,1,132.0215,3,1,4,314,about to sleep
75384.0,219,1,413.99,3,1,5,315,about to sleep
75385.0,221,1,5.49,2,1,1,211,hibernating
75386.0,221,1,4.49,2,1,1,211,hibernating
75387.0,221,1,13.98,2,1,2,212,hibernating
75388.0,221,1,11.39,2,1,2,212,hibernating
75390.0,205,2,23.66,3,4,3,343,loyal customers
75392.0,221,1,24.291,2,1,3,213,hibernating
75394.0,184,3,71.63,3,5,4,354,loyal customers
75395.0,221,1,15.0,2,1,2,212,hibernating
75396.0,221,1,9.0,2,1,1,211,hibernating
75397.0,221,1,5.99,2,1,1,211,hibernating
75398.0,221,1,5.99,2,1,1,211,hibernating
75399.0,219,2,89.025,3,4,4,344,loyal customers
75400.0,221,1,154.79,2,1,4,214,hibernating
75401.0,221,1,12.99,2,1,2,212,hibernating
75405.0,221,1,15.728,2,1,2,212,hibernating
75406.0,77,7,1025.7,5,5,5,555,champions
75408.0,221,1,130.455,2,1,4,214,hibernating
75409.0,221,1,79.26,2,1,4,214,hibernating
75410.0,221,1,170.0,2,1,4,214,hibernating
75412.0,190,2,36.980000000000004,3,4,3,343,loyal customers
75413.0,221,1,4.18,2,1,1,211,hibernating
75414.0,221,1,3.5,2,1,1,211,hibernating
75417.0,221,1,37.25,2,1,3,213,hibernating
75418.0,179,1,1.99,3,1,1,311,about to sleep
75419.0,221,1,15.88,2,1,2,212,hibernating
75420.0,33,5,59.31,5,5,4,554,champions
75421.0,221,1,19.86,2,1,2,212,hibernating
75422.0,109,3,494.17,4,5,5,455,loyal customers
75425.0,198,2,39.809999999999995,3,4,3,343,loyal customers
75426.0,221,1,26.97,2,1,3,213,hibernating
75427.0,221,1,273.0,2,1,5,215,hibernating
75428.0,221,1,11.49,2,1,2,212,hibernating
75429.0,221,1,492.11,2,1,5,215,hibernating
75430.0,221,1,4.09,2,1,1,211,hibernating
75432.0,221,1,3.75,2,1,1,211,hibernating
75435.0,77,3,358.93,5,5,5,555,champions
75437.0,190,2,65.834,3,4,4,344,loyal customers
75438.0,221,1,10.84,2,1,2,212,hibernating
75439.0,221,1,6.99,2,1,1,211,hibernating
75440.0,219,1,27.1575,3,1,3,313,about to sleep
75441.0,221,1,20.7,2,1,3,213,hibernating
75442.0,220,2,9.940000000000001,2,4,1,241,at risk
75444.0,221,1,31.24,2,1,3,213,hibernating
75446.0,221,1,53.959999999999994,2,1,4,214,hibernating
75448.0,221,1,375.79,2,1,5,215,hibernating
75449.0,221,1,3.75,2,1,1,211,hibernating
75450.0,219,1,10.325000000000001,3,1,2,312,about to sleep
75452.0,220,1,49.5,2,1,3,213,hibernating
75453.0,221,4,1060.0,2,5,5,255,can't loose
75454.0,220,1,17.36,2,1,2,212,hibernating
75460.0,201,3,42.8,3,5,3,353,loyal customers
75464.0,221,1,103.96774999999998,2,1,4,214,hibernating
75466.0,211,3,36.46,3,5,3,353,loyal customers
75468.0,221,1,10.99,2,1,2,212,hibernating
75469.0,221,4,345.384,2,5,5,255,can't loose
75470.0,220,2,20.97,2,4,3,243,at risk
75472.0,220,2,40.4,2,4,3,243,at risk
75473.0,221,1,30.799999999999997,2,1,3,213,hibernating
75477.0,220,2,17.47,2,4,2,242,at risk
75478.0,220,1,40.0,2,1,3,213,hibernating
75480.0,220,1,4.49,2,1,1,211,hibernating
75482.0,220,1,19.990000000000002,2,1,3,213,hibernating
75483.0,220,1,20.56,2,1,3,213,hibernating
75484.0,220,4,345.384,2,5,5,255,can't loose
75485.0,220,1,202.64,2,1,5,215,hibernating
75487.0,220,1,6.67,2,1,1,211,hibernating
75488.0,220,1,9.99,2,1,1,211,hibernating
75490.0,219,2,1198.34,3,4,5,345,loyal customers
75491.0,220,1,9.275200000000002,2,1,1,211,hibernating
75492.0,220,1,7.99,2,1,1,211,hibernating
75494.0,220,1,1.34,2,1,1,211,hibernating
75495.0,220,1,14.7,2,1,2,212,hibernating
75496.0,220,1,49.35,2,1,3,213,hibernating
75498.0,220,2,119.660221,2,4,4,244,at risk
75500.0,36,3,82.28,5,5,4,554,champions
75501.0,220,2,29.512,2,4,3,243,at risk
75502.0,220,4,345.384,2,5,5,255,can't loose
75503.0,205,1,11.5,3,1,2,312,about to sleep
75504.0,220,1,9.48,2,1,1,211,hibernating
75506.0,220,1,9.99,2,1,1,211,hibernating
75507.0,220,1,7.9,2,1,1,211,hibernating
75509.0,220,1,3.45,2,1,1,211,hibernating
75510.0,220,1,6.99,2,1,1,211,hibernating
75511.0,220,3,795.0,2,5,5,255,can't loose
75513.0,219,2,19.97,3,4,2,342,loyal customers
75514.0,220,1,56.79,2,1,4,214,hibernating
75517.0,220,4,345.384,2,5,5,255,can't loose
75520.0,220,1,17.319,2,1,2,212,hibernating
75521.0,220,1,107.61,2,1,4,214,hibernating
75523.0,210,2,129.1,3,4,4,344,loyal customers
75525.0,220,1,16.991500000000002,2,1,2,212,hibernating
75527.0,220,1,19.074,2,1,2,212,hibernating
75528.0,220,2,515.5498,2,4,5,245,at risk
75529.0,58,3,885.6209,5,5,5,555,champions
75530.0,220,1,8.68,2,1,1,211,hibernating
75531.0,220,2,584.99,2,4,5,245,at risk
75532.0,219,1,167.81400000000002,3,1,4,314,about to sleep
75533.0,220,4,1060.0,2,5,5,255,can't loose
75535.0,220,1,17.99,2,1,2,212,hibernating
75537.0,220,1,12.06,2,1,2,212,hibernating
75538.0,220,1,1.76,2,1,1,211,hibernating
75539.0,220,1,13.68,2,1,2,212,hibernating
75541.0,220,2,33.15,2,4,3,243,at risk
75542.0,219,8,299.1,3,5,5,355,loyal customers
75544.0,220,1,6.912000000000001,2,1,1,211,hibernating
75546.0,220,2,530.0,2,4,5,245,at risk
75547.0,218,3,381.9005,3,5,5,355,loyal customers
75548.0,219,2,88.67,3,4,4,344,loyal customers
75549.0,220,1,5.391,2,1,1,211,hibernating
75551.0,220,4,345.384,2,5,5,255,can't loose
75552.0,220,1,10.99,2,1,2,212,hibernating
75553.0,220,1,15.39,2,1,2,212,hibernating
75554.0,220,1,74.25,2,1,4,214,hibernating
75556.0,171,2,16.1,3,4,2,342,loyal customers
75558.0,220,1,336.84,2,1,5,215,hibernating
75559.0,220,1,9.99,2,1,1,211,hibernating
75560.0,217,1,111.04549999999999,3,1,4,314,about to sleep
75562.0,80,2,39.49,5,4,3,543,champions
75563.0,220,3,151.83900000000003,2,5,4,254,can't loose
75565.0,220,1,121.99,2,1,4,214,hibernating
75568.0,220,1,7.99,2,1,1,211,hibernating
75569.0,220,1,13.379999999999999,2,1,2,212,hibernating
75570.0,220,1,11.98,2,1,2,212,hibernating
75571.0,201,1,3.59,3,1,1,311,about to sleep
75572.0,220,1,26.4999,2,1,3,213,hibernating
75573.0,220,2,509.16,2,4,5,245,at risk
75574.0,220,1,15.48,2,1,2,212,hibernating
75576.0,220,4,478.8,2,5,5,255,can't loose
75577.0,220,1,17.5,2,1,2,212,hibernating
75580.0,162,3,38.64,3,5,3,353,loyal customers
75585.0,220,1,58.99,2,1,4,214,hibernating
75586.0,220,1,11.48,2,1,2,212,hibernating
75589.0,220,1,265.0,2,1,5,215,hibernating
75590.0,220,3,359.1,2,5,5,255,can't loose
75591.0,220,1,11.11,2,1,2,212,hibernating
75592.0,220,1,9.995999999999999,2,1,2,212,hibernating
75593.0,219,2,39.474,3,4,3,343,loyal customers
75594.0,202,1,860.82,3,1,5,315,about to sleep
75595.0,220,4,478.8,2,5,5,255,can't loose
75596.0,220,1,22.97,2,1,3,213,hibernating
75597.0,220,1,96.03,2,1,4,214,hibernating
75598.0,220,1,4.216,2,1,1,211,hibernating
75599.0,220,1,12.98,2,1,2,212,hibernating
75600.0,58,7,646.6677000000001,5,5,5,555,champions
75601.0,217,4,47.940000000000005,3,5,3,353,loyal customers
75602.0,220,1,15.48,2,1,2,212,hibernating
75605.0,215,4,27.75,3,5,3,353,loyal customers
75608.0,220,1,7.182,2,1,1,211,hibernating
75609.0,220,1,3.8,2,1,1,211,hibernating
75612.0,220,1,4.99,2,1,1,211,hibernating
75616.0,199,1,6.48,3,1,1,311,about to sleep
75617.0,220,1,12.99,2,1,2,212,hibernating
75622.0,220,1,11.0,2,1,2,212,hibernating
75623.0,220,1,12.47,2,1,2,212,hibernating
75624.0,220,1,7.69,2,1,1,211,hibernating
75626.0,219,1,114.28200000000001,3,1,4,314,about to sleep
75629.0,86,1,18.99,5,1,2,512,new customers
75630.0,220,1,65.205,2,1,4,214,hibernating
75634.0,220,1,9.48,2,1,1,211,hibernating
75638.0,220,1,86.4,2,1,4,214,hibernating
75639.0,220,1,9.99,2,1,1,211,hibernating
75642.0,220,1,6.3,2,1,1,211,hibernating
75643.0,220,2,8.98,2,4,1,241,at risk
75645.0,220,1,506.97999999999996,2,1,5,215,hibernating
75646.0,220,2,189.54899999999998,2,4,5,245,at risk
75647.0,199,2,83.89000000000001,3,4,4,344,loyal customers
75649.0,210,2,24.77,3,4,3,343,loyal customers
75653.0,220,1,5.391,2,1,1,211,hibernating
75655.0,220,2,22.372,2,4,3,243,at risk
75656.0,220,1,14.25,2,1,2,212,hibernating
75657.0,220,1,97.98290000000001,2,1,4,214,hibernating
75658.0,220,1,9.99,2,1,1,211,hibernating
75659.0,101,4,45.4645,4,5,3,453,loyal customers
75660.0,158,2,4.43,3,4,1,341,loyal customers
75662.0,220,1,79.45,2,1,4,214,hibernating
75663.0,219,3,101.79400000000001,3,5,4,354,loyal customers
75666.0,220,1,22.830000000000002,2,1,3,213,hibernating
75667.0,220,1,19.5,2,1,2,212,hibernating
75668.0,218,2,22.374000000000002,3,4,3,343,loyal customers
75669.0,220,1,297.9,2,1,5,215,hibernating
75670.0,162,3,38.440000000000005,3,5,3,353,loyal customers
75671.0,220,1,154.77,2,1,4,214,hibernating
75672.0,220,1,9.99,2,1,1,211,hibernating
75673.0,49,2,253.89,5,4,5,545,champions
75674.0,218,2,1618.13,3,4,5,345,loyal customers
75675.0,220,1,55.94,2,1,4,214,hibernating
75678.0,220,2,311.1,2,4,5,245,at risk
75679.0,220,1,9.99,2,1,1,211,hibernating
75680.0,220,1,16.3,2,1,2,212,hibernating
75681.0,218,4,31.725,3,5,3,353,loyal customers
75682.0,220,3,192.87999999999997,2,5,5,255,can't loose
75683.0,217,1,7.98,3,1,1,311,about to sleep
75684.0,220,1,14.98,2,1,2,212,hibernating
75686.0,220,1,120.6,2,1,4,214,hibernating
75687.0,220,1,27.96,2,1,3,213,hibernating
75688.0,220,1,12.98,2,1,2,212,hibernating
75690.0,216,2,502.05,3,4,5,345,loyal customers
75691.0,220,1,4.98,2,1,1,211,hibernating
75694.0,220,1,10.183,2,1,2,212,hibernating
75696.0,220,1,20.791999999999998,2,1,3,213,hibernating
75699.0,220,1,349.97,2,1,5,215,hibernating
75700.0,220,1,338.15,2,1,5,215,hibernating
75703.0,217,3,176.97,3,5,4,354,loyal customers
75704.0,44,5,512.4100000000001,5,5,5,555,champions
75705.0,220,1,68.49900000000001,2,1,4,214,hibernating
75707.0,107,5,382.6261,4,5,5,455,loyal customers
75708.0,30,5,369.725,5,5,5,555,champions
75710.0,220,1,3.33,2,1,1,211,hibernating
75711.0,220,1,3.99,2,1,1,211,hibernating
75713.0,41,1,221.8125,5,1,5,515,new customers
75715.0,220,1,12.98,2,1,2,212,hibernating
75716.0,220,1,62.45,2,1,4,214,hibernating
75718.0,220,1,3.75,2,1,1,211,hibernating
75719.0,215,5,34.88,3,5,3,353,loyal customers
75720.0,220,1,98.90100000000001,2,1,4,214,hibernating
75721.0,220,4,423.036,2,5,5,255,can't loose
75722.0,190,2,85.03999999999999,3,4,4,344,loyal customers
75723.0,220,1,4.99,2,1,1,211,hibernating
75724.0,45,2,30.15,5,4,3,543,champions
75725.0,190,2,20.64,3,4,3,343,loyal customers
75727.0,220,1,143.6415,2,1,4,214,hibernating
75728.0,209,3,875.56,3,5,5,355,loyal customers
75729.0,220,1,10.98,2,1,2,212,hibernating
75730.0,131,6,269.182,4,5,5,455,loyal customers
75732.0,220,1,5.49,2,1,1,211,hibernating
75733.0,220,1,9.98,2,1,1,211,hibernating
75736.0,220,1,2.99,2,1,1,211,hibernating
75737.0,220,1,122.85,2,1,4,214,hibernating
75738.0,220,1,7.497000000000001,2,1,1,211,hibernating
75739.0,219,3,41.49,3,5,3,353,loyal customers
75740.0,220,1,13.240499999999999,2,1,2,212,hibernating
75742.0,220,1,84.44149999999999,2,1,4,214,hibernating
75743.0,220,1,43.137,2,1,3,213,hibernating
75744.0,220,1,1.99,2,1,1,211,hibernating
75745.0,220,1,11.98,2,1,2,212,hibernating
75747.0,220,1,9.98,2,1,1,211,hibernating
75748.0,220,1,69.26,2,1,4,214,hibernating
75750.0,220,1,4.49,2,1,1,211,hibernating
75752.0,220,1,6.99,2,1,1,211,hibernating
75754.0,220,1,4.99,2,1,1,211,hibernating
75755.0,95,2,123.0,5,4,4,544,champions
75756.0,220,2,4.0,2,4,1,241,at risk
75757.0,212,1,36.65,3,1,3,313,about to sleep
75759.0,220,3,11.0,2,5,2,252,can't loose
75761.0,220,1,153.97199999999998,2,1,4,214,hibernating
75762.0,220,1,306.84,2,1,5,215,hibernating
75763.0,220,1,10.31,2,1,2,212,hibernating
75768.0,220,3,36.456,2,5,3,253,can't loose
75771.0,220,1,2.376,2,1,1,211,hibernating
75773.0,220,4,423.036,2,5,5,255,can't loose
75774.0,219,1,26.09,3,1,3,313,about to sleep
75775.0,197,2,38.243,3,4,3,343,loyal customers
75776.0,66,1,344.99,5,1,5,515,new customers
75777.0,7,2,11.77,5,4,2,542,champions
75778.0,219,3,709.5105,3,5,5,355,loyal customers
75779.0,128,2,39.3,4,4,3,443,loyal customers
75781.0,220,1,9.891,2,1,1,211,hibernating
75782.0,220,1,162.98,2,1,4,214,hibernating
75783.0,220,1,5.99,2,1,1,211,hibernating
75784.0,220,4,423.036,2,5,5,255,can't loose
75786.0,203,1,18.09,3,1,2,312,about to sleep
75787.0,220,1,9.99,2,1,1,211,hibernating
75788.0,220,2,95.28,2,4,4,244,at risk
75789.0,199,4,161.5906,3,5,4,354,loyal customers
75790.0,220,1,30.2765,2,1,3,213,hibernating
75792.0,220,1,15.98,2,1,2,212,hibernating
75793.0,220,1,22.990000000000002,2,1,3,213,hibernating
75795.0,219,1,7.75,3,1,1,311,about to sleep
75796.0,220,1,3.0,2,1,1,211,hibernating
75797.0,220,4,423.036,2,5,5,255,can't loose
75799.0,175,3,41.34700000000001,3,5,3,353,loyal customers
75801.0,220,1,6.99,2,1,1,211,hibernating
75803.0,220,1,8.0,2,1,1,211,hibernating
75805.0,220,1,12.77,2,1,2,212,hibernating
75808.0,220,3,324.6835,2,5,5,255,can't loose
75809.0,220,1,14.98,2,1,2,212,hibernating
75810.0,220,1,33.46,2,1,3,213,hibernating
75811.0,220,1,101.23200000000001,2,1,4,214,hibernating
75812.0,220,1,13.0,2,1,2,212,hibernating
75813.0,220,1,4.99,2,1,1,211,hibernating
75815.0,220,1,6.99,2,1,1,211,hibernating
75816.0,220,1,15.96,2,1,2,212,hibernating
75818.0,220,1,10.701,2,1,2,212,hibernating
75819.0,220,1,314.44,2,1,5,215,hibernating
75822.0,220,1,8.97,2,1,1,211,hibernating
75823.0,220,1,6.99,2,1,1,211,hibernating
75824.0,220,1,6.99,2,1,1,211,hibernating
75825.0,220,4,423.036,2,5,5,255,can't loose
75826.0,220,1,21.336000000000002,2,1,3,213,hibernating
75827.0,220,1,205.56,2,1,5,215,hibernating
75828.0,220,3,195.615,2,5,5,255,can't loose
75829.0,220,4,423.036,2,5,5,255,can't loose
75832.0,112,1,40.0,4,1,3,413,promising
75833.0,220,1,169.05599999999998,2,1,4,214,hibernating
75834.0,218,1,454.99,3,1,5,315,about to sleep
75835.0,220,1,300.0,2,1,5,215,hibernating
75836.0,214,2,93.50999999999999,3,4,4,344,loyal customers
75838.0,157,2,72.96,3,4,4,344,loyal customers
75839.0,57,10,1140.1816,5,5,5,555,champions
75841.0,220,1,25.8995,2,1,3,213,hibernating
75843.0,220,1,107.51,2,1,4,214,hibernating
75844.0,220,1,13.98,2,1,2,212,hibernating
75846.0,220,1,155.55,2,1,4,214,hibernating
75847.0,53,12,4458.9474,5,5,5,555,champions
